number,subject,light,location,time,exif,original_path,expert0_path,expert1_path,expert2_path,expert3_path,expert4_path
4086,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/16.0 1/125 ISO200 12.7MP,/home/iacv3_1/fivek/original/4085.png,/home/iacv3_1/fivek/expert0/4085.png,/home/iacv3_1/fivek/expert1/4085.png,/home/iacv3_1/fivek/expert2/4085.png,/home/iacv3_1/fivek/expert3/4085.png,/home/iacv3_1/fivek/expert4/4085.png
4087,animal(s),sun or sky,outdoors,day,Canon EOS 40D F/5.0 1/40 ISO250 10.1MP,/home/iacv3_1/fivek/original/4086.png,/home/iacv3_1/fivek/expert0/4086.png,/home/iacv3_1/fivek/expert1/4086.png,/home/iacv3_1/fivek/expert2/4086.png,/home/iacv3_1/fivek/expert3/4086.png,/home/iacv3_1/fivek/expert4/4086.png
4088,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/22.0 1/400 ISO400 12.7MP,/home/iacv3_1/fivek/original/4087.png,/home/iacv3_1/fivek/expert0/4087.png,/home/iacv3_1/fivek/expert1/4087.png,/home/iacv3_1/fivek/expert2/4087.png,/home/iacv3_1/fivek/expert3/4087.png,/home/iacv3_1/fivek/expert4/4087.png
4089,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/250 ISO200 12.2MP,/home/iacv3_1/fivek/original/4088.png,/home/iacv3_1/fivek/expert0/4088.png,/home/iacv3_1/fivek/expert1/4088.png,/home/iacv3_1/fivek/expert2/4088.png,/home/iacv3_1/fivek/expert3/4088.png,/home/iacv3_1/fivek/expert4/4088.png
4090,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/1.2 1/4000 ISO100 12.2MP,/home/iacv3_1/fivek/original/4089.png,/home/iacv3_1/fivek/expert0/4089.png,/home/iacv3_1/fivek/expert1/4089.png,/home/iacv3_1/fivek/expert2/4089.png,/home/iacv3_1/fivek/expert3/4089.png,/home/iacv3_1/fivek/expert4/4089.png
4091,person(s),sun or sky,outdoors,day,NIKON D70s 82mm F/5.6 1/500 ISO200 6.0MP,/home/iacv3_1/fivek/original/4090.png,/home/iacv3_1/fivek/expert0/4090.png,/home/iacv3_1/fivek/expert1/4090.png,/home/iacv3_1/fivek/expert2/4090.png,/home/iacv3_1/fivek/expert3/4090.png,/home/iacv3_1/fivek/expert4/4090.png
4092,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/11.0 1/100 ISO200 12.7MP,/home/iacv3_1/fivek/original/4091.png,/home/iacv3_1/fivek/expert0/4091.png,/home/iacv3_1/fivek/expert1/4091.png,/home/iacv3_1/fivek/expert2/4091.png,/home/iacv3_1/fivek/expert3/4091.png,/home/iacv3_1/fivek/expert4/4091.png
4093,nature,sun or sky,outdoors,day,Canon EOS 30D F/5.0 1/25 ISO100 8.2MP,/home/iacv3_1/fivek/original/4092.png,/home/iacv3_1/fivek/expert0/4092.png,/home/iacv3_1/fivek/expert1/4092.png,/home/iacv3_1/fivek/expert2/4092.png,/home/iacv3_1/fivek/expert3/4092.png,/home/iacv3_1/fivek/expert4/4092.png
4094,man-made object,sun or sky,outdoors,day,Canon EOS-1D Mark II F/8.0 1/2500 ISO400 8.2MP,/home/iacv3_1/fivek/original/4093.png,/home/iacv3_1/fivek/expert0/4093.png,/home/iacv3_1/fivek/expert1/4093.png,/home/iacv3_1/fivek/expert2/4093.png,/home/iacv3_1/fivek/expert3/4093.png,/home/iacv3_1/fivek/expert4/4093.png
4095,animal(s),sun or sky,outdoors,unknown,NIKON D70s 82mm F/5.6 1/180 ISO200 6.0MP,/home/iacv3_1/fivek/original/4094.png,/home/iacv3_1/fivek/expert0/4094.png,/home/iacv3_1/fivek/expert1/4094.png,/home/iacv3_1/fivek/expert2/4094.png,/home/iacv3_1/fivek/expert3/4094.png,/home/iacv3_1/fivek/expert4/4094.png
4096,nature,mixed,indoors,day,Canon EOS 5D F/9.0 1/200 ISO200 12.7MP,/home/iacv3_1/fivek/original/4095.png,/home/iacv3_1/fivek/expert0/4095.png,/home/iacv3_1/fivek/expert1/4095.png,/home/iacv3_1/fivek/expert2/4095.png,/home/iacv3_1/fivek/expert3/4095.png,/home/iacv3_1/fivek/expert4/4095.png
4097,nature,sun or sky,outdoors,day,Canon EOS 5D F/8.0 1/1000 ISO320 12.7MP,/home/iacv3_1/fivek/original/4096.png,/home/iacv3_1/fivek/expert0/4096.png,/home/iacv3_1/fivek/expert1/4096.png,/home/iacv3_1/fivek/expert2/4096.png,/home/iacv3_1/fivek/expert3/4096.png,/home/iacv3_1/fivek/expert4/4096.png
4098,person(s),artificial,indoors,night,M8 Digital Camera F/2.8 1/8 ISO640 10.3MP,/home/iacv3_1/fivek/original/4097.png,/home/iacv3_1/fivek/expert0/4097.png,/home/iacv3_1/fivek/expert1/4097.png,/home/iacv3_1/fivek/expert2/4097.png,/home/iacv3_1/fivek/expert3/4097.png,/home/iacv3_1/fivek/expert4/4097.png
4099,person(s),sun or sky,outdoors,day,NIKON D70s 82mm F/5.6 1/750 ISO400 6.0MP,/home/iacv3_1/fivek/original/4098.png,/home/iacv3_1/fivek/expert0/4098.png,/home/iacv3_1/fivek/expert1/4098.png,/home/iacv3_1/fivek/expert2/4098.png,/home/iacv3_1/fivek/expert3/4098.png,/home/iacv3_1/fivek/expert4/4098.png
4100,man-made object,sun or sky,outdoors,day,Canon PowerShot G10 F/4.0 1/800 ISO100 14.6MP,/home/iacv3_1/fivek/original/4099.png,/home/iacv3_1/fivek/expert0/4099.png,/home/iacv3_1/fivek/expert1/4099.png,/home/iacv3_1/fivek/expert2/4099.png,/home/iacv3_1/fivek/expert3/4099.png,/home/iacv3_1/fivek/expert4/4099.png
4101,nature,sun or sky,outdoors,dawn or dusk,Canon EOS DIGITAL REBEL XTi F/4.0 1/1000 ISO400 10.1MP,/home/iacv3_1/fivek/original/4100.png,/home/iacv3_1/fivek/expert0/4100.png,/home/iacv3_1/fivek/expert1/4100.png,/home/iacv3_1/fivek/expert2/4100.png,/home/iacv3_1/fivek/expert3/4100.png,/home/iacv3_1/fivek/expert4/4100.png
4102,person(s),sun or sky,outdoors,day,Canon EOS 5D F/5.0 1/640 ISO125 12.7MP,/home/iacv3_1/fivek/original/4101.png,/home/iacv3_1/fivek/expert0/4101.png,/home/iacv3_1/fivek/expert1/4101.png,/home/iacv3_1/fivek/expert2/4101.png,/home/iacv3_1/fivek/expert3/4101.png,/home/iacv3_1/fivek/expert4/4101.png
4103,animal(s),sun or sky,outdoors,day,Canon EOS-1Ds Mark II F/8.0 1/125 ISO100 16.6MP,/home/iacv3_1/fivek/original/4102.png,/home/iacv3_1/fivek/expert0/4102.png,/home/iacv3_1/fivek/expert1/4102.png,/home/iacv3_1/fivek/expert2/4102.png,/home/iacv3_1/fivek/expert3/4102.png,/home/iacv3_1/fivek/expert4/4102.png
4104,man-made object,artificial,indoors,unknown,NIKON D70s 75mm F/1.4 1/20 ISO1600 6.0MP,/home/iacv3_1/fivek/original/4103.png,/home/iacv3_1/fivek/expert0/4103.png,/home/iacv3_1/fivek/expert1/4103.png,/home/iacv3_1/fivek/expert2/4103.png,/home/iacv3_1/fivek/expert3/4103.png,/home/iacv3_1/fivek/expert4/4103.png
4105,man-made object,sun or sky,outdoors,day,Canon EOS 5D F/5.6 1/250 ISO400 12.7MP,/home/iacv3_1/fivek/original/4104.png,/home/iacv3_1/fivek/expert0/4104.png,/home/iacv3_1/fivek/expert1/4104.png,/home/iacv3_1/fivek/expert2/4104.png,/home/iacv3_1/fivek/expert3/4104.png,/home/iacv3_1/fivek/expert4/4104.png
4106,nature,sun or sky,outdoors,day,Canon PowerShot G9 F/4.8 1/1000 ISO100 12.0MP,/home/iacv3_1/fivek/original/4105.png,/home/iacv3_1/fivek/expert0/4105.png,/home/iacv3_1/fivek/expert1/4105.png,/home/iacv3_1/fivek/expert2/4105.png,/home/iacv3_1/fivek/expert3/4105.png,/home/iacv3_1/fivek/expert4/4105.png
4107,man-made object,artificial,outdoors,night,Canon EOS 5D F/2.8 1/5 ISO400 12.7MP,/home/iacv3_1/fivek/original/4106.png,/home/iacv3_1/fivek/expert0/4106.png,/home/iacv3_1/fivek/expert1/4106.png,/home/iacv3_1/fivek/expert2/4106.png,/home/iacv3_1/fivek/expert3/4106.png,/home/iacv3_1/fivek/expert4/4106.png
4108,person(s),artificial,indoors,unknown,Canon EOS 5D F/4.5 1/60 ISO1600 12.7MP,/home/iacv3_1/fivek/original/4107.png,/home/iacv3_1/fivek/expert0/4107.png,/home/iacv3_1/fivek/expert1/4107.png,/home/iacv3_1/fivek/expert2/4107.png,/home/iacv3_1/fivek/expert3/4107.png,/home/iacv3_1/fivek/expert4/4107.png
4109,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/40 ISO200 12.2MP,/home/iacv3_1/fivek/original/4108.png,/home/iacv3_1/fivek/expert0/4108.png,/home/iacv3_1/fivek/expert1/4108.png,/home/iacv3_1/fivek/expert2/4108.png,/home/iacv3_1/fivek/expert3/4108.png,/home/iacv3_1/fivek/expert4/4108.png
4110,man-made object,sun or sky,outdoors,day,NIKON D700 50mm F/6.3 1/160 ISO400 12.1MP,/home/iacv3_1/fivek/original/4109.png,/home/iacv3_1/fivek/expert0/4109.png,/home/iacv3_1/fivek/expert1/4109.png,/home/iacv3_1/fivek/expert2/4109.png,/home/iacv3_1/fivek/expert3/4109.png,/home/iacv3_1/fivek/expert4/4109.png
4111,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/4.0 1/60 ISO100 8.2MP,/home/iacv3_1/fivek/original/4110.png,/home/iacv3_1/fivek/expert0/4110.png,/home/iacv3_1/fivek/expert1/4110.png,/home/iacv3_1/fivek/expert2/4110.png,/home/iacv3_1/fivek/expert3/4110.png,/home/iacv3_1/fivek/expert4/4110.png
4112,nature,mixed,unknown,unknown,NIKON D700 50mm F/4.0 1/60 ISO1250 12.1MP,/home/iacv3_1/fivek/original/4111.png,/home/iacv3_1/fivek/expert0/4111.png,/home/iacv3_1/fivek/expert1/4111.png,/home/iacv3_1/fivek/expert2/4111.png,/home/iacv3_1/fivek/expert3/4111.png,/home/iacv3_1/fivek/expert4/4111.png
4113,animal(s),sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/2.8 1/1000 ISO200 12.2MP,/home/iacv3_1/fivek/original/4112.png,/home/iacv3_1/fivek/expert0/4112.png,/home/iacv3_1/fivek/expert1/4112.png,/home/iacv3_1/fivek/expert2/4112.png,/home/iacv3_1/fivek/expert3/4112.png,/home/iacv3_1/fivek/expert4/4112.png
4114,nature,sun or sky,outdoors,day,Canon EOS 30D F/5.6 1/125 ISO100 8.2MP,/home/iacv3_1/fivek/original/4113.png,/home/iacv3_1/fivek/expert0/4113.png,/home/iacv3_1/fivek/expert1/4113.png,/home/iacv3_1/fivek/expert2/4113.png,/home/iacv3_1/fivek/expert3/4113.png,/home/iacv3_1/fivek/expert4/4113.png
4115,person(s),sun or sky,outdoors,day,NIKON D700 38mm F/2.8 1/1250 ISO640 12.1MP,/home/iacv3_1/fivek/original/4114.png,/home/iacv3_1/fivek/expert0/4114.png,/home/iacv3_1/fivek/expert1/4114.png,/home/iacv3_1/fivek/expert2/4114.png,/home/iacv3_1/fivek/expert3/4114.png,/home/iacv3_1/fivek/expert4/4114.png
4116,person(s),artificial,indoors,unknown,Canon EOS 20D F/9.0 1/160 ISO800 8.2MP,/home/iacv3_1/fivek/original/4115.png,/home/iacv3_1/fivek/expert0/4115.png,/home/iacv3_1/fivek/expert1/4115.png,/home/iacv3_1/fivek/expert2/4115.png,/home/iacv3_1/fivek/expert3/4115.png,/home/iacv3_1/fivek/expert4/4115.png
4117,person(s),sun or sky,outdoors,day,Canon EOS 20D F/6.3 1/400 ISO400 8.2MP,/home/iacv3_1/fivek/original/4116.png,/home/iacv3_1/fivek/expert0/4116.png,/home/iacv3_1/fivek/expert1/4116.png,/home/iacv3_1/fivek/expert2/4116.png,/home/iacv3_1/fivek/expert3/4116.png,/home/iacv3_1/fivek/expert4/4116.png
4118,person(s),mixed,unknown,unknown,Canon EOS-1D Mark III F/1.2 1/200 ISO200 10.1MP,/home/iacv3_1/fivek/original/4117.png,/home/iacv3_1/fivek/expert0/4117.png,/home/iacv3_1/fivek/expert1/4117.png,/home/iacv3_1/fivek/expert2/4117.png,/home/iacv3_1/fivek/expert3/4117.png,/home/iacv3_1/fivek/expert4/4117.png
4119,person(s),mixed,unknown,unknown,NIKON D700 50mm F/3.2 1/3 ISO200 12.1MP,/home/iacv3_1/fivek/original/4118.png,/home/iacv3_1/fivek/expert0/4118.png,/home/iacv3_1/fivek/expert1/4118.png,/home/iacv3_1/fivek/expert2/4118.png,/home/iacv3_1/fivek/expert3/4118.png,/home/iacv3_1/fivek/expert4/4118.png
4120,abstract,artificial,unknown,unknown,Canon EOS 5D F/4.0 1/200 ISO1600 12.7MP,/home/iacv3_1/fivek/original/4119.png,/home/iacv3_1/fivek/expert0/4119.png,/home/iacv3_1/fivek/expert1/4119.png,/home/iacv3_1/fivek/expert2/4119.png,/home/iacv3_1/fivek/expert3/4119.png,/home/iacv3_1/fivek/expert4/4119.png
4121,man-made object,mixed,outdoors,dawn or dusk,Canon EOS 5D F/6.3 1/0 ISO800 12.7MP,/home/iacv3_1/fivek/original/4120.png,/home/iacv3_1/fivek/expert0/4120.png,/home/iacv3_1/fivek/expert1/4120.png,/home/iacv3_1/fivek/expert2/4120.png,/home/iacv3_1/fivek/expert3/4120.png,/home/iacv3_1/fivek/expert4/4120.png
4122,person(s),artificial,indoors,unknown,Canon EOS-1D Mark III F/5.0 1/10 ISO3200 10.1MP,/home/iacv3_1/fivek/original/4121.png,/home/iacv3_1/fivek/expert0/4121.png,/home/iacv3_1/fivek/expert1/4121.png,/home/iacv3_1/fivek/expert2/4121.png,/home/iacv3_1/fivek/expert3/4121.png,/home/iacv3_1/fivek/expert4/4121.png
4123,unknown,mixed,outdoors,unknown,Canon EOS DIGITAL REBEL XSi F/4.5 1/30 ISO400 12.2MP,/home/iacv3_1/fivek/original/4122.png,/home/iacv3_1/fivek/expert0/4122.png,/home/iacv3_1/fivek/expert1/4122.png,/home/iacv3_1/fivek/expert2/4122.png,/home/iacv3_1/fivek/expert3/4122.png,/home/iacv3_1/fivek/expert4/4122.png
4124,person(s),sun or sky,outdoors,day,Canon EOS 5D F/14.0 1/125 ISO200 12.7MP,/home/iacv3_1/fivek/original/4123.png,/home/iacv3_1/fivek/expert0/4123.png,/home/iacv3_1/fivek/expert1/4123.png,/home/iacv3_1/fivek/expert2/4123.png,/home/iacv3_1/fivek/expert3/4123.png,/home/iacv3_1/fivek/expert4/4123.png
4125,man-made object,artificial,indoors,unknown,FinePix F700 F/2.9 1/60 ISO200 6.0MP,/home/iacv3_1/fivek/original/4124.png,/home/iacv3_1/fivek/expert0/4124.png,/home/iacv3_1/fivek/expert1/4124.png,/home/iacv3_1/fivek/expert2/4124.png,/home/iacv3_1/fivek/expert3/4124.png,/home/iacv3_1/fivek/expert4/4124.png
4126,person(s),artificial,indoors,unknown,Canon EOS 5D F/2.0 1/80 ISO1000 12.7MP,/home/iacv3_1/fivek/original/4125.png,/home/iacv3_1/fivek/expert0/4125.png,/home/iacv3_1/fivek/expert1/4125.png,/home/iacv3_1/fivek/expert2/4125.png,/home/iacv3_1/fivek/expert3/4125.png,/home/iacv3_1/fivek/expert4/4125.png
4127,nature,sun or sky,outdoors,day,NIKON D70s 75mm F/1.4 1/500 ISO200 6.0MP,/home/iacv3_1/fivek/original/4126.png,/home/iacv3_1/fivek/expert0/4126.png,/home/iacv3_1/fivek/expert1/4126.png,/home/iacv3_1/fivek/expert2/4126.png,/home/iacv3_1/fivek/expert3/4126.png,/home/iacv3_1/fivek/expert4/4126.png
4128,nature,sun or sky,outdoors,day,Canon EOS 20D F/7.1 1/200 ISO200 8.2MP,/home/iacv3_1/fivek/original/4127.png,/home/iacv3_1/fivek/expert0/4127.png,/home/iacv3_1/fivek/expert1/4127.png,/home/iacv3_1/fivek/expert2/4127.png,/home/iacv3_1/fivek/expert3/4127.png,/home/iacv3_1/fivek/expert4/4127.png
4129,person(s),sun or sky,outdoors,day,Canon EOS 5D F/10.0 1/80 ISO400 12.7MP,/home/iacv3_1/fivek/original/4128.png,/home/iacv3_1/fivek/expert0/4128.png,/home/iacv3_1/fivek/expert1/4128.png,/home/iacv3_1/fivek/expert2/4128.png,/home/iacv3_1/fivek/expert3/4128.png,/home/iacv3_1/fivek/expert4/4128.png
4130,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/4.0 1/800 ISO200 12.2MP,/home/iacv3_1/fivek/original/4129.png,/home/iacv3_1/fivek/expert0/4129.png,/home/iacv3_1/fivek/expert1/4129.png,/home/iacv3_1/fivek/expert2/4129.png,/home/iacv3_1/fivek/expert3/4129.png,/home/iacv3_1/fivek/expert4/4129.png
4131,man-made object,artificial,indoors,unknown,NIKON D70s 27mm F/3.5 1/60 ISO200 6.0MP,/home/iacv3_1/fivek/original/4130.png,/home/iacv3_1/fivek/expert0/4130.png,/home/iacv3_1/fivek/expert1/4130.png,/home/iacv3_1/fivek/expert2/4130.png,/home/iacv3_1/fivek/expert3/4130.png,/home/iacv3_1/fivek/expert4/4130.png
4132,unknown,mixed,unknown,unknown,NIKON D700 180mm F/3.5 1/320 ISO200 12.1MP,/home/iacv3_1/fivek/original/4131.png,/home/iacv3_1/fivek/expert0/4131.png,/home/iacv3_1/fivek/expert1/4131.png,/home/iacv3_1/fivek/expert2/4131.png,/home/iacv3_1/fivek/expert3/4131.png,/home/iacv3_1/fivek/expert4/4131.png
4133,person(s),mixed,indoors,day,NIKON D700 24mm F/3.2 1/20 ISO400 12.1MP,/home/iacv3_1/fivek/original/4132.png,/home/iacv3_1/fivek/expert0/4132.png,/home/iacv3_1/fivek/expert1/4132.png,/home/iacv3_1/fivek/expert2/4132.png,/home/iacv3_1/fivek/expert3/4132.png,/home/iacv3_1/fivek/expert4/4132.png
4134,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/5.0 1/25 ISO400 12.2MP,/home/iacv3_1/fivek/original/4133.png,/home/iacv3_1/fivek/expert0/4133.png,/home/iacv3_1/fivek/expert1/4133.png,/home/iacv3_1/fivek/expert2/4133.png,/home/iacv3_1/fivek/expert3/4133.png,/home/iacv3_1/fivek/expert4/4133.png
4135,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/9.0 1/320 ISO100 8.2MP,/home/iacv3_1/fivek/original/4134.png,/home/iacv3_1/fivek/expert0/4134.png,/home/iacv3_1/fivek/expert1/4134.png,/home/iacv3_1/fivek/expert2/4134.png,/home/iacv3_1/fivek/expert3/4134.png,/home/iacv3_1/fivek/expert4/4134.png
4136,man-made object,sun or sky,outdoors,day,NIKON D700 50mm F/4.5 1/60 ISO200 12.1MP,/home/iacv3_1/fivek/original/4135.png,/home/iacv3_1/fivek/expert0/4135.png,/home/iacv3_1/fivek/expert1/4135.png,/home/iacv3_1/fivek/expert2/4135.png,/home/iacv3_1/fivek/expert3/4135.png,/home/iacv3_1/fivek/expert4/4135.png
4137,man-made object,sun or sky,outdoors,day,NIKON D70 30mm F/6.3 1/160 ISO200 6.0MP,/home/iacv3_1/fivek/original/4136.png,/home/iacv3_1/fivek/expert0/4136.png,/home/iacv3_1/fivek/expert1/4136.png,/home/iacv3_1/fivek/expert2/4136.png,/home/iacv3_1/fivek/expert3/4136.png,/home/iacv3_1/fivek/expert4/4136.png
4138,man-made object,sun or sky,outdoors,day,Canon EOS-1Ds Mark II F/16.0 1/125 ISO100 16.6MP,/home/iacv3_1/fivek/original/4137.png,/home/iacv3_1/fivek/expert0/4137.png,/home/iacv3_1/fivek/expert1/4137.png,/home/iacv3_1/fivek/expert2/4137.png,/home/iacv3_1/fivek/expert3/4137.png,/home/iacv3_1/fivek/expert4/4137.png
4139,person(s),artificial,indoors,unknown,Canon EOS-1Ds Mark II F/4.0 1/250 ISO800 16.6MP,/home/iacv3_1/fivek/original/4138.png,/home/iacv3_1/fivek/expert0/4138.png,/home/iacv3_1/fivek/expert1/4138.png,/home/iacv3_1/fivek/expert2/4138.png,/home/iacv3_1/fivek/expert3/4138.png,/home/iacv3_1/fivek/expert4/4138.png
4140,man-made object,sun or sky,outdoors,day,Canon EOS 40D F/3.2 1/60 ISO200 10.1MP,/home/iacv3_1/fivek/original/4139.png,/home/iacv3_1/fivek/expert0/4139.png,/home/iacv3_1/fivek/expert1/4139.png,/home/iacv3_1/fivek/expert2/4139.png,/home/iacv3_1/fivek/expert3/4139.png,/home/iacv3_1/fivek/expert4/4139.png
4141,man-made object,sun or sky,outdoors,day,Canon EOS 10D F/9.5 1/180 ISO400 6.3MP,/home/iacv3_1/fivek/original/4140.png,/home/iacv3_1/fivek/expert0/4140.png,/home/iacv3_1/fivek/expert1/4140.png,/home/iacv3_1/fivek/expert2/4140.png,/home/iacv3_1/fivek/expert3/4140.png,/home/iacv3_1/fivek/expert4/4140.png
4142,animal(s),sun or sky,outdoors,day,NIKON D700 50mm F/2.8 1/30 ISO200 12.1MP,/home/iacv3_1/fivek/original/4141.png,/home/iacv3_1/fivek/expert0/4141.png,/home/iacv3_1/fivek/expert1/4141.png,/home/iacv3_1/fivek/expert2/4141.png,/home/iacv3_1/fivek/expert3/4141.png,/home/iacv3_1/fivek/expert4/4141.png
4143,nature,sun or sky,outdoors,day,Canon PowerShot S70 F/5.6 1/25 ISO100 7.1MP,/home/iacv3_1/fivek/original/4142.png,/home/iacv3_1/fivek/expert0/4142.png,/home/iacv3_1/fivek/expert1/4142.png,/home/iacv3_1/fivek/expert2/4142.png,/home/iacv3_1/fivek/expert3/4142.png,/home/iacv3_1/fivek/expert4/4142.png
4144,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/14.0 1/125 ISO400 8.2MP,/home/iacv3_1/fivek/original/4143.png,/home/iacv3_1/fivek/expert0/4143.png,/home/iacv3_1/fivek/expert1/4143.png,/home/iacv3_1/fivek/expert2/4143.png,/home/iacv3_1/fivek/expert3/4143.png,/home/iacv3_1/fivek/expert4/4143.png
4145,unknown,mixed,outdoors,unknown,Canon EOS 20D F/5.0 1/200 ISO100 8.2MP,/home/iacv3_1/fivek/original/4144.png,/home/iacv3_1/fivek/expert0/4144.png,/home/iacv3_1/fivek/expert1/4144.png,/home/iacv3_1/fivek/expert2/4144.png,/home/iacv3_1/fivek/expert3/4144.png,/home/iacv3_1/fivek/expert4/4144.png
4146,man-made object,sun or sky,outdoors,day,NIKON D300 42mm F/13.0 1/60 ISO160 12.2MP,/home/iacv3_1/fivek/original/4145.png,/home/iacv3_1/fivek/expert0/4145.png,/home/iacv3_1/fivek/expert1/4145.png,/home/iacv3_1/fivek/expert2/4145.png,/home/iacv3_1/fivek/expert3/4145.png,/home/iacv3_1/fivek/expert4/4145.png
4147,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/3.2 1/320 ISO200 12.2MP,/home/iacv3_1/fivek/original/4146.png,/home/iacv3_1/fivek/expert0/4146.png,/home/iacv3_1/fivek/expert1/4146.png,/home/iacv3_1/fivek/expert2/4146.png,/home/iacv3_1/fivek/expert3/4146.png,/home/iacv3_1/fivek/expert4/4146.png
4148,man-made object,sun or sky,outdoors,day,Canon PowerShot G9 F/4.8 1/640 ISO200 12.0MP,/home/iacv3_1/fivek/original/4147.png,/home/iacv3_1/fivek/expert0/4147.png,/home/iacv3_1/fivek/expert1/4147.png,/home/iacv3_1/fivek/expert2/4147.png,/home/iacv3_1/fivek/expert3/4147.png,/home/iacv3_1/fivek/expert4/4147.png
4149,man-made object,sun or sky,outdoors,day,Canon EOS 20D F/11.0 1/125 ISO100 8.2MP,/home/iacv3_1/fivek/original/4148.png,/home/iacv3_1/fivek/expert0/4148.png,/home/iacv3_1/fivek/expert1/4148.png,/home/iacv3_1/fivek/expert2/4148.png,/home/iacv3_1/fivek/expert3/4148.png,/home/iacv3_1/fivek/expert4/4148.png
4150,man-made object,sun or sky,outdoors,day,NIKON D700 50mm F/7.1 1/200 ISO800 12.1MP,/home/iacv3_1/fivek/original/4149.png,/home/iacv3_1/fivek/expert0/4149.png,/home/iacv3_1/fivek/expert1/4149.png,/home/iacv3_1/fivek/expert2/4149.png,/home/iacv3_1/fivek/expert3/4149.png,/home/iacv3_1/fivek/expert4/4149.png
4151,person(s),sun or sky,outdoors,day,Canon EOS 5D F/7.1 1/200 ISO200 12.7MP,/home/iacv3_1/fivek/original/4150.png,/home/iacv3_1/fivek/expert0/4150.png,/home/iacv3_1/fivek/expert1/4150.png,/home/iacv3_1/fivek/expert2/4150.png,/home/iacv3_1/fivek/expert3/4150.png,/home/iacv3_1/fivek/expert4/4150.png
4152,nature,sun or sky,outdoors,day,Canon PowerShot S70 F/7.1 1/1250 ISO100 7.1MP,/home/iacv3_1/fivek/original/4151.png,/home/iacv3_1/fivek/expert0/4151.png,/home/iacv3_1/fivek/expert1/4151.png,/home/iacv3_1/fivek/expert2/4151.png,/home/iacv3_1/fivek/expert3/4151.png,/home/iacv3_1/fivek/expert4/4151.png
4153,person(s),sun or sky,outdoors,day,Canon EOS 20D F/11.0 1/100 ISO100 8.2MP,/home/iacv3_1/fivek/original/4152.png,/home/iacv3_1/fivek/expert0/4152.png,/home/iacv3_1/fivek/expert1/4152.png,/home/iacv3_1/fivek/expert2/4152.png,/home/iacv3_1/fivek/expert3/4152.png,/home/iacv3_1/fivek/expert4/4152.png
4154,nature,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL XSi F/10.0 1/160 ISO100 12.2MP,/home/iacv3_1/fivek/original/4153.png,/home/iacv3_1/fivek/expert0/4153.png,/home/iacv3_1/fivek/expert1/4153.png,/home/iacv3_1/fivek/expert2/4153.png,/home/iacv3_1/fivek/expert3/4153.png,/home/iacv3_1/fivek/expert4/4153.png
4155,man-made object,sun or sky,outdoors,day,Canon EOS DIGITAL REBEL F/8.0 1/200 ISO200 6.3MP,/home/iacv3_1/fivek/original/4154.png,/home/iacv3_1/fivek/expert0/4154.png,/home/iacv3_1/fivek/expert1/4154.png,/home/iacv3_1/fivek/expert2/4154.png,/home/iacv3_1/fivek/expert3/4154.png,/home/iacv3_1/fivek/expert4/4154.png
4156,person(s),sun or sky,outdoors,day,Canon EOS 40D F/7.1 1/1000 ISO640 10.1MP,/home/iacv3_1/fivek/original/4155.png,/home/iacv3_1/fivek/expert0/4155.png,/home/iacv3_1/fivek/expert1/4155.png,/home/iacv3_1/fivek/expert2/4155.png,/home/iacv3_1/fivek/expert3/4155.png,/home/iacv3_1/fivek/expert4/4155.png
4157,man-made object,sun or sky,outdoors,dawn or dusk,M8 Digital Camera F/6.7 1/6 ISO1250 10.3MP,/home/iacv3_1/fivek/original/4156.png,/home/iacv3_1/fivek/expert0/4156.png,/home/iacv3_1/fivek/expert1/4156.png,/home/iacv3_1/fivek/expert2/4156.png,/home/iacv3_1/fivek/expert3/4156.png,/home/iacv3_1/fivek/expert4/4156.png
4158,person(s),mixed,indoors,unknown,Canon EOS 10D F/4.0 1/60 ISO400 6.3MP,/home/iacv3_1/fivek/original/4157.png,/home/iacv3_1/fivek/expert0/4157.png,/home/iacv3_1/fivek/expert1/4157.png,/home/iacv3_1/fivek/expert2/4157.png,/home/iacv3_1/fivek/expert3/4157.png,/home/iacv3_1/fivek/expert4/4157.png
